State,County,Percent of Children with Confirmed BLLs ³5 µg/dL,Estimate!!Total:!!Built 2020 or later,Estimate!!Total:!!Built 2010 to 2019,Estimate!!Total:!!Built 2000 to 2009,Estimate!!Total:!!Built 1990 to 1999,Estimate!!Total:!!Built 1980 to 1989,Estimate!!Total:!!Built 1970 to 1979,Estimate!!Total:!!Built 1960 to 1969,Estimate!!Total:!!Built 1950 to 1959,Estimate!!Total:!!Built 1940 to 1949,Estimate!!Total:!!Built 1939 or earlier,Estimate!!Total:!!Complete plumbing facilities,Estimate!!Total:!!Lacking complete plumbing facilities,"Estimate!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $69,999","Estimate!!Total:!!$70,000 to $79,999","Estimate!!Total:!!$80,000 to $89,999","Estimate!!Total:!!$90,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $174,999","Estimate!!Total:!!$175,000 to $199,999","Estimate!!Total:!!$200,000 to $249,999","Estimate!!Total:!!$250,000 to $299,999","Estimate!!Total:!!$300,000 to $399,999","Estimate!!Total:!!$400,000 to $499,999","Estimate!!Total:!!$500,000 to $749,999","Estimate!!Total:!!$750,000 to $999,999","Estimate!!Total:!!$1,000,000 to $1,499,999","Estimate!!Total:!!$1,500,000 to $1,999,999","Estimate!!Total:!!$2,000,000 or more",Total:!!Owner occupied,Total:!!Renter occupied,Estimate!!Total:!!Under 19 years:,Estimate!!Total:!!Under 19 years:!!With health insurance coverage,Estimate!!Total:!!Under 19 years:!!No health insurance coverage,Estimate!!Total:!!19 to 64 years:,Estimate!!Total:!!19 to 64 years:!!With health insurance coverage,Estimate!!Total:!!19 to 64 years:!!No health insurance coverage,Estimate!!Total:!!65 years and over:,Estimate!!Total:!!65 years and over:!!With health insurance coverage,Estimate!!Total:!!65 years and over:!!No health insurance coverage,"Estimate!!Total:!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!Total:!!Construction,Estimate!!Total:!!Manufacturing,Estimate!!Total:!!Wholesale trade,Estimate!!Total:!!Retail trade,"Estimate!!Total:!!Transportation and warehousing, and utilities",Estimate!!Total:!!Information,"Estimate!!Total:!!Finance and insurance, and real estate and rental and leasing","Estimate!!Total:!!Professional, scientific, and management, and administrative and waste management services","Estimate!!Total:!!Educational services, and  health care and social assistance","Estimate!!Total:!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!Total:!!Other services, except public administration",Estimate!!Total:!!Public administration,"Estimate!!Total:!!Management, business, science, and arts occupations",Estimate!!Total:!!Service occupations,Estimate!!Total:!!Sales and office occupations,"Estimate!!Total:!!Natural resources, construction, and maintenance occupations","Estimate!!Total:!!Production, transportation, and material moving occupations",Estimate!!Total:!!Income in the past 12 months below poverty level:,Estimate!!Total:!!Income in the past 12 months below poverty level:!!Under 18 years,Estimate!!Total:!!Income in the past 12 months below poverty level:!!18 to 64 years,Estimate!!Total:!!Income in the past 12 months below poverty level:!!65 years and over,Estimate!!Total:!!Income in the past 12 months at or above poverty level:,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Under 18 years,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!18 to 64 years,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!65 years and over,lat,lng,ADHD Percentage (Ever),ADHD Percentage (Current),ADHD Behavior Treatment(%),ADHD Medication(%),ADHD Meds or BT,Any Treatment
GA,MONROE,0.00,0.0,0.0692934782608695,0.2622282608695652,0.2131340579710144,0.1494565217391304,0.1295289855072463,0.0448369565217391,0.0706521739130434,0.0161231884057971,0.0447463768115942,0.9894850628930818,0.0105149371069182,0.0159372026641294,0.003092293054234,0.0143910561370123,0.0040437678401522,0.0027354900095147,0.0,0.0,0.0060656517602283,0.0296146527117031,0.0286631779257849,0.0447193149381541,0.0379400570884871,0.0337773549000951,0.091103710751665,0.0428163653663177,0.1340390104662226,0.0723120837297811,0.0675547098001903,0.1037107516650808,0.1266650808753568,0.0465033301617507,0.059348239771646,0.0137963843958135,0.0211703139866793,0.0,0.0,,,0.2044885063732432,0.1928314631223444,0.0116570432508987,0.5843773831572067,0.503359116824636,0.0810182663325707,0.21113411046955,0.21113411046955,0.0,0.0071402281928597,0.0407802723592197,0.1046006624953993,0.0,0.1185130658814869,0.0335664335664335,0.0089068825910931,0.073168936326831,0.1334560176665439,0.2859035701140964,0.0898785425101214,0.0524843577475156,0.0516010305483989,0.4355539197644461,0.1861612072138388,0.1397865292602134,0.097165991902834,0.1413323518586676,0.0969241384319279,0.035806369611795,0.0522206485819079,0.0088971202382249,0.903075861568072,0.1557903911101427,0.5450484802266042,0.2022369902313251,33.0139,-83.9187,12.7,11.2,43.2,69.5,79.5,84.9
GA,MONTGOMERY,0.00,0.0,0.0615874701353862,0.1675073002389169,0.24210246880807,0.100610565436687,0.1576851606052561,0.1104327050703477,0.0499070878683302,0.0361029997345367,0.0740642421024688,0.9933496674833742,0.0066503325166258,0.0732276119402985,0.0223880597014925,0.0107276119402985,0.0186567164179104,0.0158582089552238,0.0433768656716417,0.0247201492537313,0.0494402985074626,0.0685634328358208,0.0629664179104477,0.0321828358208955,0.0559701492537313,0.0629664179104477,0.0928171641791044,0.0778917910447761,0.0494402985074626,0.0494402985074626,0.0615671641791044,0.0783582089552238,0.0279850746268656,0.0093283582089552,0.0013992537313432,0.0093283582089552,0.0,0.0,0.0013992537313432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1734,-82.5348,12.7,11.2,43.2,69.5,79.5,84.9
GA,MORGAN,0.00,0.005216547373529,0.0670872255246876,0.2370496178575761,0.1824578430183185,0.1425451898580614,0.0995996603178454,0.0885599902947955,0.0716971976222249,0.0253548465364551,0.0804318815965061,0.998343913883522,0.001656086116478,0.0,0.0040270913417536,0.0065897858319604,0.0045762401610836,0.0029287937030935,0.0,0.004759289767527,0.0313014827018121,0.019586307889438,0.0173897126121178,0.0133626212703642,0.0285557386051619,0.038623466959546,0.0406370126304228,0.0459454512172798,0.0691927512355848,0.0541826835072304,0.1468057843675636,0.0816401244737323,0.1515650741350906,0.1155043016657514,0.085667215815486,0.0184880102507779,0.0093355299286106,0.0051253889804136,0.0042101409481969,,,0.2466872035597281,0.2215539582416507,0.0251332453180773,0.5624174856975209,0.4824702948511075,0.0799471908464133,0.1908953107427509,0.1908953107427509,0.0,0.0255007113932362,0.0742037868009193,0.0962022545693334,0.0212323519754842,0.0900733282258947,0.1081317719163839,0.0026266827186166,0.058662580715771,0.0826310605231476,0.263872168107694,0.0851482981284885,0.0246251504870307,0.0670898544379993,0.4550727810003283,0.1188573930174017,0.1419503119185728,0.0435591550837255,0.2405603589799715,0.0458657278372695,0.0018092024839861,0.034325949831304,0.0097305755219793,0.9541342721627304,0.2413084934722018,0.531661043469757,0.1811647352207716,33.5909,-83.4923,12.7,11.2,43.2,69.5,79.5,84.9
GA,MURRAY,,0.0031855090568394,0.050156152404747,0.1886945658963148,0.2843222985633978,0.1938163647720175,0.1347907557776389,0.0539662710805746,0.035103060587133,0.0254840724547158,0.0304809494066208,0.9979211419860023,0.0020788580139976,0.0269020200113271,0.0210496507457051,0.0166131772701529,0.0116103454785727,0.0242590145365301,0.0247309797998867,0.0141589579006985,0.0212384368510477,0.0516329998112138,0.0538984330753256,0.034736643383047,0.0471965263356616,0.0519161789692278,0.0769303379271285,0.1094959410987351,0.1269586558429299,0.0529545025486124,0.0757032282424013,0.0645648480271851,0.0346422503303756,0.0404946195959977,0.0117047385312441,0.0043420804228808,0.0018878610534264,0.0,0.0003775722106852,,,0.2719803832347439,0.2538550988422063,0.0181252843925375,0.5706810253298954,0.4481773598260781,0.1225036655038171,0.1573385914353607,0.1544567470549572,0.0028818443804034,0.0100688924218335,0.013013013013013,0.3456397574044633,0.0204910793146087,0.08008008008008,0.0535829947594653,0.0128952481893658,0.0173114290761349,0.077371489136195,0.1474415592062651,0.1028086910439851,0.0496967555791085,0.0695990107754813,0.2320555849967614,0.1341930165459577,0.2228699287522817,0.0562915857033504,0.3545898840016487,0.1528994203712688,0.053877384265761,0.0843653448407936,0.0146566912647141,0.8471005796287312,0.1723565610397569,0.5304751934223629,0.1442688251666113,34.7884,-84.7481,12.7,11.2,43.2,69.5,79.5,84.9
GA,MUSCOGEE,0.30,0.0015281139504534,0.0705497863986704,0.1410549563316342,0.1275919378046468,0.1198509810045397,0.1580649838823017,0.1457396852308344,0.1263315226484334,0.0542313140664562,0.0550567186820296,0.997923328789288,0.002076671210712,0.0068802521008403,0.0123686974789915,0.0033350840336134,0.0043329831932773,0.0085346638655462,0.0077205882352941,0.0092962184873949,0.0261817226890756,0.028860294117647,0.0367909663865546,0.048266806722689,0.0610556722689075,0.0515756302521008,0.1107405462184873,0.1000262605042016,0.1105042016806722,0.0728728991596638,0.1068802521008403,0.0722689075630252,0.061423319327731,0.0255514705882352,0.0206932773109243,0.0079831932773109,0.0022058823529411,0.0021008403361344,0.0015493697478991,0.4764283899689099,0.5235716100310901,0.2684340333106661,0.2576907852669826,0.0107432480436834,0.5880570808001867,0.4809696834370274,0.1070873973631593,0.1435088858891471,0.1435088858891471,0.0,0.0053176061104128,0.0546384027844919,0.1101953011698733,0.0146717586773663,0.1300638112733249,0.0534661123465145,0.0154331431886299,0.1049381224016242,0.0798970318089529,0.2310016436237068,0.0941699700280382,0.0352895678236488,0.0709175287634148,0.400451996519385,0.1555037223242772,0.2263124818717973,0.0799453736826839,0.1377864256018563,0.2043925485153843,0.0764185828623827,0.1063949605796928,0.0215790050733088,0.7956074514846156,0.1751886294092436,0.5010664912438079,0.1193523308315641,32.51,-84.8771,12.7,11.2,43.2,69.5,79.5,84.9
GA,NEWTON,0.50,0.000363945165595,0.0597355331796675,0.3694286060900157,0.2400824942375349,0.1147883052286788,0.0795826762101176,0.0463423510857697,0.0316389663957297,0.0162804804076185,0.0417566419992721,0.997331096538051,0.002668903461949,0.0220014690965056,0.0054916226520689,0.0104935464689216,0.0048270313757039,0.0026583651054601,0.0051768162580013,0.0046871174227849,0.0039525691699604,0.0094791703102591,0.0189233621322886,0.0194480394557347,0.027038371401588,0.0338241981181573,0.0894050159152121,0.1165133442932596,0.1820980097240197,0.0923082304382804,0.1175976774283815,0.0761481688761411,0.1007380461016474,0.0266186295428311,0.0241351568785197,0.0020987092937843,0.0,0.0,0.0043373325404876,0.7753583042273877,0.2246416957726123,0.2794283073327694,0.2644645395327746,0.0149637677999947,0.5894032805183254,0.5348849376945682,0.0545183428237571,0.1311684121489051,0.1311684121489051,0.0,0.0032767995390875,0.0739800511324763,0.1068380684887112,0.0289690684527024,0.1854812574268121,0.0831622915991501,0.023081631918188,0.0512945158618702,0.0844586079003276,0.2446616974541788,0.0386554319253898,0.034424399553491,0.0417161787476144,0.3733210903460444,0.1408843757876922,0.2291419106261928,0.1000864210867451,0.1565662021533254,0.1088565437276427,0.0444853653808877,0.0500008810727942,0.0143702972739607,0.8911434562723572,0.2074750215862834,0.5655077622513172,0.1181606724347565,33.555,-83.8502,12.7,11.2,43.2,69.5,79.5,84.9
GA,OCONEE,,0.0049431202600216,0.1696235102925243,0.2069339111592632,0.218851570964247,0.1757177681473456,0.1151137594799566,0.0410346695557963,0.0243093174431202,0.0067036836403033,0.0367686890574214,0.99828141783029,0.0017185821697099,0.0125042822884549,0.0,0.000171291538198,0.000256937307297,0.000770811921891,0.000599520383693,0.0014559780746831,0.0042822884549503,0.0,0.0039397053785543,0.000685166152792,0.0095066803699897,0.0062521411442274,0.0220109626584446,0.0316032887975334,0.0512161699212058,0.0409386776293251,0.0982356971565604,0.1469681397738951,0.2313292223364166,0.1412298732442617,0.1230729701952723,0.0350291195614936,0.02757793764988,0.0021411442274751,0.0082219938335046,,,0.2839408408058693,0.2762780947944567,0.0076627460114126,0.540398276464423,0.501432397810644,0.0389658786537789,0.1756608827297077,0.1756608827297077,0.0,0.0180072625976222,0.0520320350196488,0.1043625329552803,0.0154205839924389,0.0818783266179177,0.0160672536437347,0.0118887728199771,0.0740685469830373,0.1481868377854051,0.3798935482266328,0.0372083768591752,0.0339750286026961,0.0270108938964333,0.5888175894145152,0.0967019847783912,0.1696761677361588,0.0517833159229965,0.0930209421479381,0.0547465827422612,0.0042510216543754,0.0375076330499318,0.0129879280379538,0.9452534172577388,0.2659824322420029,0.515125182018883,0.1641458029968528,33.835,-83.4371,12.7,11.2,43.2,69.5,79.5,84.9
GA,OGLETHORPE,,0.00062893081761,0.0548742138364779,0.1888364779874214,0.2042452830188679,0.1691823899371069,0.1907232704402515,0.0822327044025157,0.0273584905660377,0.0171383647798742,0.0647798742138364,0.9874905231235784,0.0125094768764215,0.0330837961844965,0.0113499154793528,0.0176285921275054,0.023907268775658,0.0103839652257908,0.0118328906061337,0.0024148756339048,0.0335667713112774,0.0246317314658295,0.0475730499879256,0.0410528857763825,0.049263462931659,0.0359816469451823,0.0958705626660227,0.074136681960879,0.1304032842308621,0.0623037913547452,0.1289543588505192,0.0637527167350881,0.0545761893262497,0.024390243902439,0.0147307413668196,0.0041052885776382,0.0014489253803429,0.0,0.0026563631972953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8807,-83.0807,12.7,11.2,43.2,69.5,79.5,84.9
GA,PAULDING,0.00,0.0006868131868131,0.1289148351648351,0.3645604395604395,0.2631009615384615,0.1164835164835164,0.071514423076923,0.0211538461538461,0.0151098901098901,0.0082589285714285,0.0102163461538461,0.997525518094649,0.002474481905351,0.0085716926204888,0.0027263065477565,0.0012245275172126,0.0011090060533247,0.0029111408899773,0.0031190795249757,0.0010627974677695,0.0026800979622013,0.0053601959244027,0.0055219259738459,0.0155491890393235,0.0100965759438103,0.0126380481493461,0.0568596645256688,0.0963217965898063,0.1477288480199621,0.1094912434730372,0.1813455940113673,0.1083591331269349,0.1459036088905318,0.0445450764752091,0.025923016496465,0.0060995332932858,0.0030959752321981,0.0004389815627743,0.001316944688323,0.8532184403274451,0.1467815596725549,0.2860999201245358,0.2726610190243532,0.0134389011001824,0.5913757819924556,0.5279243456916807,0.0634514363007748,0.1225242978830086,0.1183731058728872,0.0041511920101214,0.000315560787931,0.1014892041799667,0.0631121575862027,0.0379643901787773,0.1278749408323522,0.0753704805019843,0.0239340720692291,0.0559028072773172,0.1301688250215431,0.2402024443824111,0.0610367385578872,0.0490090177563628,0.0336193608680349,0.4267716917699319,0.1406430157901763,0.2382119840277693,0.107788282985205,0.0865850254269173,0.0729776188078412,0.026340006598024,0.0428119157999525,0.0038256964098646,0.9270223811921589,0.2294954826686113,0.5797232302536767,0.1178036682698707,33.9206,-84.8673,12.7,11.2,43.2,69.5,79.5,84.9
GA,PEACH,,0.0,0.0984416890080429,0.1457774798927614,0.1590985254691689,0.1522285522788203,0.1848190348525469,0.0901474530831099,0.0966823056300268,0.0172587131367292,0.0555462466487935,0.998628660985405,0.0013713390145949,0.0164818699430626,0.0077914294276296,0.0094396164219358,0.0223254420137848,0.0191789032064728,0.0080910997902307,0.0245729697332933,0.0122864848666466,0.0265208270902007,0.0528918189991009,0.0265208270902007,0.0449505543901708,0.0579862151633203,0.0930476475876535,0.0861552292478273,0.1516332034761762,0.0960443512136649,0.0845070422535211,0.0695235241234641,0.0226251123763859,0.0149835181300569,0.0226251123763859,0.0232244531015882,0.0005993407252022,0.0008990110878034,0.0050943961642193,,,0.2028934492590376,0.2028934492590376,0.0,0.5791122531592101,0.4635502833609067,0.1155619697983033,0.2179942975817522,0.2179942975817522,0.0,0.0,0.0304746044962531,0.051706910907577,0.0,0.1819317235636969,0.0087427144046627,0.0251457119067443,0.0709408825978351,0.0713572023313905,0.368526228143214,0.0795170691090757,0.0208992506244796,0.0907577019150707,0.3545378850957535,0.2787676935886761,0.1466278101582015,0.1028309741881765,0.1172356369691923,0.2085839888940305,0.079785593089619,0.0802869042110134,0.0485114915933981,0.7914160111059695,0.0741554835724201,0.5269551133734383,0.190305414160111,32.5688,-83.8269,12.7,11.2,43.2,69.5,79.5,84.9
GA,PICKENS,,0.0,0.0553935860058309,0.2904603701945895,0.2739168757203878,0.1410943114787443,0.0764797613397518,0.0539697606617397,0.0360702420503084,0.0215607837819513,0.051054308766696,0.9960461806104696,0.0039538193895302,0.0233635646687697,0.0014787066246056,0.0076892744479495,0.0,0.0055205047318611,0.0094637223974763,9.858044164037856e-05,0.0154771293375394,0.0196175078864353,0.0266167192429022,0.0282925867507886,0.017448738170347,0.0136041009463722,0.0649645110410094,0.0497831230283911,0.0972003154574132,0.0789629337539432,0.1007492113564668,0.125788643533123,0.1410686119873817,0.0863564668769716,0.0588525236593059,0.0157728706624605,0.0100552050473186,0.0,0.0017744479495268,,,0.197149433427762,0.1966477809254013,0.0005016525023607,0.569788715769594,0.4703434844192634,0.0994452313503305,0.233061850802644,0.233061850802644,0.0,0.0103715453602586,0.085290708315539,0.1455676895857482,0.0366054542126776,0.1115856262583124,0.0230004270636324,0.0669879812092001,0.06643889939601,0.1121347080715026,0.2102373253614788,0.0638155085107681,0.0543590995058263,0.0136050271490452,0.4151668598621194,0.0698554084558599,0.2874138246598743,0.0982856445610396,0.1292782624611067,0.0993567044381492,0.017233238904627,0.0599917374881964,0.0221317280453257,0.9006432955618509,0.1720077903682719,0.5177053824362606,0.2109301227573182,34.4643,-84.4656,12.7,11.2,43.2,69.5,79.5,84.9
GA,PIERCE,,0.0,0.0551948051948051,0.1551226551226551,0.2429052429052429,0.1936026936026936,0.1304713804713804,0.0924723424723424,0.0615680615680615,0.0339105339105339,0.0347522847522847,0.9961299239806496,0.0038700760193503,0.0379285193289569,0.0346462436177972,0.0180525164113785,0.0339168490153172,0.0268052516411378,0.0543398978847556,0.0092997811816192,0.0592633114514952,0.0220641867250182,0.0339168490153172,0.0630926331145149,0.0505105762217359,0.0423048869438366,0.1092268417213712,0.0698395331874544,0.0891684901531728,0.0517870167760758,0.1022975929978118,0.0377461706783369,0.0180525164113785,0.0140408460977388,0.0153172866520787,0.0063822027716994,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3588,-82.2128,12.7,11.2,43.2,69.5,79.5,84.9
GA,PIKE,0.00,0.0019968620738838,0.062330623306233,0.2819854514334617,0.2096705177578091,0.1356439880188275,0.0981315076308657,0.0483525887890457,0.0263871059763229,0.0112680074169162,0.1242333475966338,0.9975806451612904,0.0024193548387096,0.0028604118993135,0.0184973302822273,0.0112509534706331,0.0034324942791762,0.0024790236460717,0.0015255530129672,0.0099160945842868,0.0053394355453852,0.0184973302822273,0.0184973302822273,0.0442410373760488,0.028604118993135,0.0310831426392067,0.0511060259344012,0.0434782608695652,0.0951563691838291,0.1083142639206712,0.1306254767353165,0.1205186880244088,0.1657131960335621,0.0251716247139588,0.041952707856598,0.0081998474446987,0.0011441647597254,0.0061022120518688,0.0062929061784897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0923,-84.3892,12.7,11.2,43.2,69.5,79.5,84.9
GA,POLK,,0.0,0.0568954495263555,0.1832393793223688,0.1622595455337943,0.1380252222932527,0.1371534840471901,0.1147207531818446,0.0520137153484047,0.0374847445806939,0.1182077061660951,0.9977429547946088,0.0022570452053911,0.0133319866680133,0.016058983941016,0.0145439854560145,0.0038379961620038,0.0113119886880113,0.0178769821230178,0.0065649934350065,0.0275729724270275,0.0323199676800323,0.0535299464700535,0.054034945965054,0.0619129380870619,0.034036965963034,0.1186748813251186,0.1154428845571154,0.1258458741541258,0.0631249368750631,0.0621149378850621,0.0439349560650439,0.0953439046560953,0.0149479850520149,0.0051509948490051,0.0044439955560044,0.0012119987880012,0.0,0.0028279971720028,,,0.2862356501050978,0.2766267063959531,0.0096089437091446,0.5649412145150486,0.4455685676668283,0.1193726468482202,0.1488231353798535,0.1488231353798535,0.0,0.003598820058997,0.1176401179941002,0.2246607669616519,0.0346312684365781,0.0769911504424778,0.043244837758112,0.0200589970501474,0.0606489675516224,0.0541002949852507,0.1711504424778761,0.0971681415929203,0.0418289085545722,0.0542772861356932,0.3219469026548672,0.1690855457227138,0.1707374631268436,0.0941592920353982,0.244070796460177,0.1798035236601789,0.0770915967161701,0.0909048980721335,0.0118070288718752,0.8201964763398211,0.1782123420348676,0.5052116963379762,0.1367724379669772,34.0018,-85.1881,12.7,11.2,43.2,69.5,79.5,84.9
GA,PULASKI,0.00,0.0,0.0438137913866069,0.1428927059995021,0.157580283793876,0.1573313417973612,0.1386606920587503,0.1956684092606422,0.0612397311426437,0.0400796614388847,0.0627333831217326,0.9938391699092088,0.0061608300907911,0.027027027027027,0.0331910858226647,0.0,0.0194404931247036,0.0118539592223802,0.0018966334755808,0.0146989094357515,0.0137505926979611,0.0782361308677098,0.0611664295874822,0.1152204836415362,0.0369843527738264,0.0706495969653864,0.0815552394499763,0.0796586059743954,0.0715979137031768,0.0976766239924134,0.0592697961119013,0.0592697961119013,0.0431484115694642,0.0189663347558084,0.0033191085822664,0.0,0.0,0.0014224751066856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2323,-83.476,12.7,11.2,43.2,69.5,79.5,84.9
GA,PUTNAM,0.00,0.0,0.062725527831094,0.2295585412667946,0.2349328214971209,0.2096737044145873,0.0932821497120921,0.0765451055662188,0.0320153550863723,0.0161228406909788,0.0451439539347408,0.9887356563848826,0.0112643436151173,0.0154632244184483,0.0186903321231679,0.0201694231544977,0.0071265295145892,0.0276993411321769,0.0134462821029985,0.0197660346914078,0.0282371924162968,0.0293128949845367,0.0248756218905472,0.0618528976737932,0.0235309936802474,0.0282371924162968,0.0262202501008471,0.054457442517144,0.1063600914347183,0.0595670297162834,0.1293532338308457,0.0584913271480435,0.0752991797767917,0.0625252117789431,0.0615839720317332,0.0185558693021379,0.0246066962484872,0.0029581820626596,0.0016135538523598,,,0.1602666666666666,0.1602666666666666,0.0,0.5736444444444444,0.4632888888888888,0.1103555555555555,0.2660888888888889,0.2481777777777777,0.0179111111111111,0.0074815488828227,0.0940248710949347,0.0403397027600849,0.0,0.0802749974724497,0.1261753108886867,0.0,0.0464058234758871,0.0806794055201698,0.3303002729754322,0.0710747143868163,0.059650187038722,0.0635931655039935,0.3320190071782428,0.0986755636437165,0.1854210898796886,0.1210191082802547,0.2628652310180973,0.2336,0.0496888888888888,0.1535555555555555,0.0303555555555555,0.7664,0.0956,0.4350666666666666,0.2357333333333333,33.3218,-83.3728,12.7,11.2,43.2,69.5,79.5,84.9
GA,QUITMAN,0.00,0.0,0.0368689733408962,0.1117413499716392,0.2280204197390811,0.2433352240499149,0.1678956324446965,0.0635280771412365,0.0896199659671015,0.0102098695405558,0.048780487804878,0.9608879492600424,0.0391120507399577,0.0260273972602739,0.0315068493150684,0.0438356164383561,0.0041095890410958,0.0821917808219178,0.110958904109589,0.0164383561643835,0.147945205479452,0.0383561643835616,0.0301369863013698,0.0698630136986301,0.0123287671232876,0.1013698630136986,0.047945205479452,0.0232876712328767,0.0876712328767123,0.0,0.0164383561643835,0.0589041095890411,0.0383561643835616,0.0123287671232876,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8673,-85.0188,12.7,11.2,43.2,69.5,79.5,84.9
GA,RABUN,0.00,0.0039088489687292,0.0360944777112441,0.2005988023952095,0.1713240186294078,0.2077511643379906,0.1611776447105788,0.0643712574850299,0.0647039254823686,0.0365103127079175,0.0535595475715236,0.9954441913439636,0.0045558086560364,0.0181531176006314,0.0035516969218626,0.0043409629044988,0.0149960536700868,0.0084846093133385,0.0179558011049723,0.0029597474348855,0.0116416732438831,0.0329518547750591,0.0199289660615627,0.0284135753749013,0.0193370165745856,0.0254538279400157,0.0939226519337016,0.069455406471981,0.0690607734806629,0.0939226519337016,0.0722178374112075,0.0923441199684293,0.132991318074191,0.0355169692186266,0.0591949486977111,0.0388713496448303,0.0252565114443567,0.0031570639305445,0.0059194948697711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8818,-83.402,12.7,11.2,43.2,69.5,79.5,84.9
GA,RANDOLPH,0.00,0.0,0.0263938315539739,0.0424080664294187,0.2393238434163701,0.1669632265717675,0.1714116251482799,0.0860023724792408,0.0667259786476868,0.0112692763938315,0.1895017793594306,0.9891756869275604,0.0108243130724396,0.0112449799196787,0.0064257028112449,0.0064257028112449,0.0200803212851405,0.0457831325301204,0.0771084337349397,0.0489959839357429,0.0353413654618473,0.1325301204819277,0.0666666666666666,0.053012048192771,0.0843373493975903,0.0345381526104417,0.0755020080321285,0.065863453815261,0.0851405622489959,0.0144578313253012,0.0409638554216867,0.0473895582329317,0.0072289156626506,0.0,0.0120481927710843,0.0,0.0184738955823293,0.0,0.010441767068273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7626,-84.7542,12.7,11.2,43.2,69.5,79.5,84.9
GA,RICHMOND,1.60,0.0024569219681582,0.0811876214811417,0.0944659197623883,0.1393784533403219,0.1561292013365655,0.1632378955644368,0.1325536700954377,0.1052108585031339,0.0465723208630893,0.0788071370853261,0.9970936154608792,0.0029063845391207,0.011552594707484,0.0073228117482221,0.0076929177571575,0.0062653660084066,0.0106008935416501,0.008406693631533,0.0085917466360007,0.0305073095936764,0.0356623575752769,0.0383324080683109,0.0713775874375446,0.0765590715626404,0.0797049726385914,0.1148914796309514,0.0996906971211039,0.1091812726359478,0.0730695006212493,0.0762418378406958,0.0480080365876226,0.0379094297723848,0.017632907711423,0.0173949824199645,0.0063711105823882,0.0020091469056494,0.0034631347978956,0.0015597324662278,0.5166362318062194,0.4833637681937806,0.2581951598845554,0.2504292640665529,0.0077658958180024,0.5837678164158929,0.4570657648207007,0.1267020515951922,0.1580370236995517,0.1576195024190139,0.0004175212805377,0.0004908204882495,0.0469668462446389,0.1086466209346624,0.0064858421661544,0.1266199997662759,0.0610253473723574,0.0153556695609493,0.025055217304928,0.1263395309158476,0.2880298231877622,0.0994262074768321,0.033142069158944,0.0624160054223977,0.3345876523588599,0.2158558390108798,0.2230194808989026,0.0682941650792908,0.1582428626520667,0.2060667779805321,0.0805130087310736,0.1126251634814703,0.0129286057679881,0.7939332220194678,0.1578933764803796,0.4924346203352856,0.1436052252038026,33.3596,-82.0736,12.7,11.2,43.2,69.5,79.5,84.9
