State,County,year,Total Population of Children <72 Months of Age,Number of Children Tested <72 Months of Age,Number of Children with Confirmed BLLs ³5 µg/dL,Percent of Children with Confirmed BLLs ³5 µg/dL,Number of Children with Confirmed BLLs ³10 µg/dL,Percent of Children with Confirmed BLLs ³10 µg/dL,Number of Children with Confirmed BLLs 5-9 µg/dL,Number of Children with Confirmed BLLs 10-14 µg/dL,Number of Children with Confirmed BLLs 15-19 µg/dL,Number of Children with Confirmed BLLs 20-24 µg/dL,Number of Children with Confirmed BLLs 25-44 µg/dL,Number of Children with Confirmed BLLs ³45 µg/dL,Built 2020 or later,Built 2010 to 2019,Built 2000 to 2009,Built 1990 to 1999,Built 1980 to 1989,Built 1970 to 1979,Built 1960 to 1969,Built 1950 to 1959,Built 1940 to 1949,Built 1939 or earlier,Complete plumbing facilities,Lacking complete plumbing facilities,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999","$250,000 to $299,999","$300,000 to $399,999","$400,000 to $499,999","$500,000 to $749,999","$750,000 to $999,999","$1,000,000 to $1,499,999","$1,500,000 to $1,999,999","$2,000,000 or more",Total Owner occupied,Total Renter occupied,Under 19 years:,Under 19 years With health insurance coverage,Under 19 years No health insurance coverage,19 to 64 years:,19 to 64 years With health insurance coverage,19 to 64 years No health insurance coverage,65 years and over:,65 years and over With health insurance coverage,65 years and over No health insurance coverage,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and  health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",Income in the past 12 months below poverty level:,Income in the past 12 months below poverty level Under 18 years,Income in the past 12 months below poverty level 18 to 64 years,Income in the past 12 months below poverty level 65 years and over,Income in the past 12 months at or above poverty level:,Income in the past 12 months at or above poverty level Under 18 years,Income in the past 12 months at or above poverty level 18 to 64 years,Income in the past 12 months at or above poverty level 65 years and over
FL,Broward,2021.0,133258.0,10916,19,0.20%,8,0.10%,11,SD,SD,0,SD,SD,0.001486610563005503,0.046806594421993884,0.09884498195832578,0.15387881375260976,0.18649652324948973,0.26609276403127613,0.13849221897972433,0.0883041995871176,0.012510453644301228,0.0070868398121560535,0.9967343104917101,0.0032656895082898273,0.00882982499308639,0.00444213143918526,0.004341965730262456,0.0039892082336212735,0.0033098234252752923,0.004522699509405778,0.004389871069312493,0.007775907533985572,0.010813541532840198,0.015756501516639484,0.0152970457648414,0.016039578520116976,0.013261068855214823,0.04121165667550012,0.03453321690884267,0.05452063086976498,0.044924320451878,0.10623008934345733,0.1064456633691825,0.1957542804509199,0.12772216645363307,0.11071141606004717,0.03276507439481403,0.01797974475164348,0.005957682165495526,0.00847488998103384,0.6327758571113326,0.36722414288866745,0.22254247335745547,0.2055317725822197,0.017010700775235796,0.6029930081878485,0.4988440745668275,0.10414893362102107,0.17446451845469596,0.1684858991682963,0.00597861928639967,0.0038449889373148734,0.07778274015780369,0.05705984116961586,0.028497066206705373,0.12683021986765847,0.06655886323851765,0.019543221474442887,0.07759998767960821,0.15021535018146911,0.2092495341351855,0.09064625588427046,0.04820661297029245,0.043965318097115486,0.40550824182875683,0.17580069712883536,0.23177839721969826,0.08501891693489186,0.1018937468878177,0.1260569086565354,0.0335879219401011,0.06569117931506778,0.026777807401366517,0.8739430913434646,0.17402307503306516,0.5516145727145837,0.14830544359581577
FL,Calhoun,2021.0,811.0,54,0,0.00%,0,0.00%,0,0,0,0,0,0,0.0024544179523141654,0.061360448807854136,0.15515427769985976,0.15655680224403928,0.16637447405329595,0.1541023842917251,0.1349929873772791,0.10396213183730715,0.023667601683029452,0.04137447405329593,0.9955506117908788,0.004449388209121246,0.019074333800841514,0.012622720897615708,0.0182328190743338,0.03730715287517532,0.06030855539971949,0.01935483870967742,0.03141654978962132,0.08415147265077139,0.048807854137447405,0.054137447405329595,0.03983169705469846,0.03870967741935484,0.020476858345021037,0.12398316970546984,0.03394109396914446,0.1214586255259467,0.04291725105189341,0.1032258064516129,0.0030855539971949507,0.024964936886395513,0.01879382889200561,0.03197755960729313,0.0030855539971949507,0.0016830294530154279,0.0,0.0064516129032258064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Charlotte,2021.0,6752.0,641,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0024018331232112783,0.05893233456339091,0.21240118895340812,0.17316204551519782,0.2797445406609182,0.17313443823791952,0.06203355204431888,0.03066248263042138,0.004214710997819025,0.0033128732733948667,0.996121080297263,0.0038789197027369947,0.010230216674517192,0.005902614225153085,0.006932995760715968,0.0023698775317946303,0.004783914272256241,0.004960551106924164,0.002149081488459727,0.010347974564295807,0.008095854922279792,0.01522020725388601,0.01370407442298634,0.02224152143193594,0.027143193593970796,0.06195536975977391,0.05723033443240697,0.0915567593028733,0.07598327837965144,0.14825718323127648,0.1436057465850212,0.13112341026848798,0.06863813000471032,0.054639660857277436,0.021608572774375882,0.006682760244936411,0.0013542157324540744,0.003282501177578898,0.8274823571717534,0.1725176428282465,0.1308203059337704,0.11957892082702976,0.011241385106740628,0.45685199193141707,0.36038619936123717,0.09646579257017986,0.41232770213481257,0.4090288283745167,0.003298873760295848,0.0076828828828828825,0.10136216216216216,0.04132612612612613,0.014342342342342343,0.1841009009009009,0.04834594594594595,0.013520720720720721,0.06965045045045046,0.13934414414414414,0.20961441441441442,0.08977297297297297,0.0443963963963964,0.03654054054054054,0.34593153153153156,0.1852828828828829,0.25047927927927927,0.10428828828828829,0.11401801801801802,0.10845465403212652,0.023460888872519875,0.0523305675546272,0.03266319760497945,0.8915453459678735,0.09775282672405175,0.413461993780944,0.3803305254628777
FL,Citrus,2021.0,6713.0,859,0,0.00%,0,0.00%,0,0,0,0,0,0,0.0011220853524704373,0.05278733399918618,0.1933562682647135,0.19509488403062922,0.2821489784091049,0.19456466787506627,0.05134465283172419,0.021763523594618923,0.004315712894117067,0.003501892748369277,0.9974029129899914,0.0025970870100086568,0.012067870429180656,0.005208238816804283,0.014953271028037384,0.011160511750294892,0.008511024407948462,0.017130931857363217,0.009236911351057073,0.026240812993376283,0.034788131748480174,0.028654387079212414,0.03876236276199982,0.0383812721168678,0.03408039197894928,0.09331276653661193,0.09120769440159696,0.10354777243444334,0.06507576444968696,0.10973595862444424,0.08883041466291625,0.10058978314127574,0.03780056256238091,0.023228382179475548,0.003956083839941929,0.001143271935396062,0.0,0.002395426912258416,0.839912698296445,0.16008730170355506,0.15674856669598547,0.14182808056035284,0.014920486135632611,0.47619720208784083,0.36376710174050936,0.11243010034733146,0.3670542312161737,0.3661875076239575,0.0008667235922161801,0.011544138705910863,0.08735211826132934,0.06080500539754577,0.011522107906853781,0.16274151263466327,0.06906655504395144,0.017756824040007932,0.06437399484479302,0.083761098015025,0.24577559428080456,0.09169218567557445,0.023925447775990837,0.06968341741754973,0.33440549888744464,0.1715318014584389,0.2260139675266022,0.11200458240620387,0.1560441497213104,0.1610512693394799,0.03669269944693755,0.09143879935873085,0.032919770533811496,0.8389487306605201,0.10842341791304236,0.39534629177746156,0.3351790209700162
FL,Clay,2021.0,14724.0,864,0,0.00%,0,0.00%,0,0,0,0,0,0,0.001817987381028767,0.09926448745826352,0.2751339725994843,0.19257595741394265,0.19112632041730535,0.13762045651683125,0.055038676790361105,0.026877695790111573,0.012416972635131121,0.00812747299754037,0.998889376759563,0.0011106232404370173,0.008233799237611182,0.004201609487505294,0.0029987293519695046,0.005641677255400254,0.007064803049555273,0.0025412960609911056,0.0077933079203727235,0.0081999152901313,0.015078356628547226,0.014315967810249894,0.015603557814485388,0.016738670055061414,0.014265141889030072,0.05883947479881406,0.06456586192291403,0.11735705209656926,0.08987717069038544,0.19174925878864887,0.13494282083862771,0.12787801778907243,0.05089368911478187,0.024904701397712833,0.013079203727234224,0.0008979246082168572,0.0007623888182973316,0.0015756035578144854,0.75699424551635,0.24300575448365005,0.2496146795684411,0.2421727512334814,0.007441928334959735,0.5785825680124762,0.5242865872009776,0.05429598081149851,0.17180275241908272,0.1715610721484008,0.00024168027068190316,0.0014306970355957422,0.06681355156232116,0.04908244630117126,0.014488191980466216,0.12812368852771738,0.07811605814352753,0.012437526229445653,0.06910266681927435,0.15086223341345237,0.24077677311052612,0.08840753881957956,0.04822402807981382,0.05213459997710885,0.43897600244172297,0.1509099233146389,0.21136164205867766,0.07099118690626073,0.12776124527869978,0.07138621539022943,0.02286183460292843,0.04156365460931442,0.006960726177986589,0.9286137846097705,0.20111298636135566,0.5626054828262556,0.16489531542215938
FL,Collier,2021.0,20099.0,3493,SD,SD,0,0.00%,SD,0,0,0,0,0,0.006615043559773072,0.11501468281998996,0.24148685210113152,0.2541927114570422,0.20991323586251015,0.11739147818901521,0.03679812344231051,0.013025727143891636,0.0024834179650189032,0.0030787274593168158,0.9965844994827956,0.003415500517204364,0.008187320240678983,0.0017468635858345243,0.002823213876096201,0.0021968132973373563,0.0025232474017609797,0.0033525664778642386,0.0035466624318458524,0.004199530640693099,0.0052141231274151715,0.0053993965380339844,0.004225998270781501,0.0036348878654738587,0.0037054682123762637,0.017812715049494467,0.020150689040636636,0.04371570236267711,0.0379457590034055,0.09388950646692429,0.09388068392356148,0.18986995571083232,0.10654985619254319,0.1500361724277875,0.07483281280327493,0.049097453813985496,0.02262100118222081,0.04884160005646428,0.7293083571729199,0.27069164282708014,0.17359445014025573,0.15883246855304997,0.014761981587205762,0.4960369296743673,0.4091564358908972,0.08688049378347013,0.330368620185377,0.328227052964106,0.002141567221270993,0.008793651773859882,0.11168061259147188,0.03910210887084324,0.01571618241887177,0.12022725167505481,0.044536388056936424,0.01214067372711273,0.09887300460061135,0.14188408929508753,0.1856609133294223,0.13260258745793066,0.06495816222558434,0.02382437397721308,0.3719887609225924,0.21137493438725413,0.20235279587488808,0.1142989471084077,0.09998456170685768,0.10681963700035281,0.031776189418390416,0.05669223431640293,0.01835121326555946,0.8931803629996472,0.13230278717871657,0.4474329992551843,0.3134445765657463
FL,Columbia,2021.0,4988.0,275,SD,SD,SD,SD,0,SD,SD,0,0,0,0.0029698626438527218,0.07819513347507678,0.22348216394991732,0.23310046910330398,0.1498430697580237,0.155580304410921,0.07147919408727346,0.03715703148729371,0.024703857446593095,0.023488913637744253,0.9941697761194029,0.005830223880597015,0.014153245485602733,0.009218589013610976,0.013394067566834771,0.01534623935795239,0.013882110514614176,0.014587061439184427,0.006778374274713952,0.014858196410172985,0.03947725177593406,0.04983460766769698,0.06138495743180956,0.04039911067729516,0.03210238056504528,0.10118757117292988,0.06539775500244022,0.1381161542215715,0.07114581638739764,0.10064530123095276,0.06349981020552031,0.07320644216691069,0.025866276232308444,0.027221951087251235,0.005748061384957432,0.0006507239303725395,0.0,0.0018979447969199067,0.712180068978036,0.28781993102196407,0.24336214881136153,0.21605433775856747,0.027307811052794072,0.5629360913862304,0.4652670577338685,0.09766903365236183,0.19370175980240814,0.19370175980240814,0.0,0.017303532804614274,0.07233838019706801,0.049267003124248976,0.01929481237339925,0.16136230988429978,0.08068115494214989,0.019191815154324166,0.029113880591890684,0.05469152332887012,0.22611322827616986,0.07257870704157654,0.06512857486181206,0.13293507741957633,0.3166821162495279,0.19435575239468533,0.2684450853160298,0.11755415937103031,0.1029628866687266,0.14536602059546402,0.037348722894564916,0.08963071275238776,0.01838658494851134,0.854633979404536,0.19029026537659832,0.48754005537753164,0.176803658650406
FL,DeSoto,2021.0,2286.0,93,0,0.00%,0,0.00%,0,0,0,0,0,0,0.0010353976574128002,0.051122759334757004,0.19465475959360642,0.18430078301947841,0.1952371707759011,0.17634116352811752,0.08373778554326021,0.05539377467158481,0.0177958972367825,0.04038050863909921,0.9965593511919391,0.0034406488080609486,0.024511504220141058,0.017805526650479825,0.025205226037692218,0.023239680887963927,0.01953983119435773,0.027864493004971673,0.024742744825991442,0.04601688056422708,0.02994565845762516,0.04601688056422708,0.05861949358307319,0.09064631749335184,0.009596485142791074,0.1112267314140363,0.08694646779974563,0.09793039657763904,0.03526419239218407,0.05202913631633715,0.054688403283616606,0.045785639958376693,0.03156434269857787,0.020349173314834084,0.0008093421204763557,0.006474736963810845,0.0008093421204763557,0.012371372412995721,,,0.23944263194804402,0.2257523553983596,0.013690276549684422,0.5301399518248621,0.38515717901027535,0.1449827728145867,0.23041741622709394,0.2228862395950849,0.0075311766320090255,0.10914373921728866,0.22155634250431308,0.009988195768637066,0.004630890765459003,0.08971215835830382,0.0459457005357305,0.0,0.03087260510306002,0.16171796967220559,0.16698447289566876,0.1342958321983111,0.022246436030146192,0.002905656950876237,0.30754562789430673,0.17361300281485517,0.16507763552165622,0.25370017252338145,0.10006356124580042,0.3396347226880507,0.13498185809677715,0.17568680062200812,0.02896606396926548,0.6603652773119493,0.10132024270512546,0.35759368234899536,0.20145135225782845
FL,Dixie,2021.0,938.0,126,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0012921287821686229,0.04942392591794982,0.155593840852805,0.2498115645526004,0.24227414665661678,0.1352428125336492,0.0566383116183913,0.06342198772477657,0.01593625498007968,0.030365026380962636,0.9726568934277714,0.027343106572228628,0.040115163147792704,0.016698656429942418,0.03320537428023033,0.038963531669865645,0.039539347408829174,0.01708253358925144,0.032437619961612284,0.04280230326295585,0.08042226487523993,0.029750479846449136,0.06487523992322457,0.13953934740882917,0.036468330134357005,0.08714011516314779,0.04836852207293666,0.0890595009596929,0.0272552783109405,0.03147792706333973,0.03666026871401152,0.03838771593090211,0.009596928982725527,0.01017274472168906,0.009980806142034549,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Duval,2021.0,77111.0,5327,29,0.50%,8,0.20%,21,6,SD,0,0,0,0.005709030372879778,0.08373089325836157,0.17742930651113517,0.14628575419969964,0.15875388537701254,0.1274985739065647,0.0987485302506432,0.10709787075518923,0.04401215380854259,0.0507340015599716,0.9976512113444683,0.0023487886555316685,0.010932539772137151,0.005080176474041427,0.007261265573563213,0.005220163559103902,0.007026448527651965,0.006367154514131922,0.004104782591025473,0.011731820870719669,0.016974562991930422,0.018803426522585334,0.01981946181739362,0.024411941349927073,0.02379780446062073,0.06467854901128477,0.06782600056897976,0.09326300863855787,0.07918753302114707,0.1491088241536426,0.12018568609476674,0.12689151904050142,0.05535811857357676,0.04561321116825996,0.017439681371331547,0.011018338308143184,0.003269375793071994,0.0046286052319044115,0.5902422095933803,0.40975779040661975,0.24173885244591445,0.22140592691868674,0.020332925527227718,0.6085256067396619,0.5087698805476487,0.09975572619201314,0.14973554081442364,0.14840965865194466,0.0013258821624789693,0.0015111525556378896,0.06547703297892712,0.05760904859833315,0.023129376306127037,0.11721007102000716,0.07835097038474027,0.011073459498613736,0.11302630154778656,0.1347819028033337,0.19707635691508404,0.10158025760363676,0.051656023379153586,0.04751804640861898,0.40507630695962765,0.16558152314186517,0.23019266154345708,0.0752828727717785,0.12386663558327159,0.14981166632995976,0.04671577459848984,0.0852911044772446,0.01780478725422533,0.8501883336700402,0.17843346176052244,0.5396977431750195,0.13205712873449824
FL,Escambia,2021.0,22952.0,962,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0037180887088971515,0.07699484443461554,0.14432818698254296,0.14250369735587223,0.17762512266928362,0.17709297986150466,0.10022944339244495,0.09646297806465881,0.045197583933433774,0.035847074596746326,0.9970681317975163,0.0029318682024836538,0.012056202615799634,0.00552309600214787,0.00654589155810118,0.009077310559085621,0.005957784113428027,0.008885536392344375,0.008527557947760717,0.01917741667412455,0.024790007287418335,0.03198793101243975,0.03473669406906427,0.038201414014856105,0.03465998440236777,0.09059411636856438,0.07401204341767136,0.10894051165347686,0.08453405269954102,0.13385836838538936,0.07171075341677641,0.09281869670276283,0.046473273073628495,0.032397049234821076,0.012887224005011699,0.006737665724842426,0.001943311556311288,0.0029661071122645973,0.6291699480233107,0.3708300519766892,0.2326437307120814,0.21498620250477607,0.017657528207305324,0.58793658050716,0.47252420684812957,0.11541237365903043,0.17941968878075862,0.17780970886468658,0.0016099799160720408,0.003895038950389504,0.08655327932589671,0.04855014067382053,0.02326419815922297,0.12244277615189945,0.057266262317795594,0.01904398354328371,0.1010660106601066,0.09396162927146513,0.23896876899803482,0.0949371562681144,0.05438916458130098,0.05566159109866961,0.35530389786656486,0.178782994726499,0.24152776010518726,0.097778908823571,0.12660643847817787,0.19004624749657426,0.0655008169073469,0.09840439548856329,0.026141035100664067,0.8099537525034257,0.1544811320754717,0.5006390323600717,0.15483358806788236
FL,Flagler,2021.0,5488.0,254,0,0.00%,0,0.00%,0,0,0,0,0,0,0.00139311507863768,0.07676797301756058,0.4100340946585035,0.22440151043003262,0.17402940206034387,0.08651977856802434,0.008743630164607545,0.012061443707152546,0.001888037540785277,0.0041610147743520185,0.9993405288958256,0.0006594711041744521,0.008703464540400921,0.0020214498287382783,0.0018810713684092313,0.003593688584423606,0.0026952664383177046,0.004042899657476557,0.0011511033746981862,0.003453310124094559,0.006457409175136167,0.007664663933965973,0.0035656128923577967,0.005923971025885788,0.012858666966140716,0.030265596046942556,0.03689145937447358,0.07650626087933067,0.10348700095457353,0.20085350103880062,0.16578696164860462,0.16014374754337696,0.06547251389746757,0.05985737548430569,0.022657083497108203,0.009966870683362345,0.0023022067493963724,0.001796844292211803,0.8436092722103472,0.15639072778965282,0.17671267043565014,0.15181243764549385,0.024900232790156303,0.5117143332224808,0.4268207515796475,0.0848935816428334,0.31157299634186897,0.3112653807781842,0.0003076155636847356,0.0019162390614686907,0.06866523303596142,0.05284561500628101,0.04762918645006068,0.14786978091000064,0.044541912406583346,0.03568462963357251,0.07226350416249708,0.13356186258436775,0.22202823258883897,0.09180914258947771,0.039964230204185915,0.04122043136670428,0.36400025549854154,0.12877126493069602,0.29691059680200993,0.10064513381736112,0.1096727489513914,0.11450959514877264,0.04106740311270453,0.05582405150685843,0.01761814052920968,0.8854904048512273,0.12247851801325936,0.4688937504679039,0.2941181363700641
FL,Franklin,2021.0,606.0,98,0,0.00%,0,0.00%,0,0,0,0,0,0,0.0,0.04298507462686567,0.19271641791044777,0.168,0.24107462686567163,0.1328955223880597,0.04214925373134328,0.05958208955223881,0.052417910447761194,0.06817910447761194,0.9918841851283177,0.008115814871682387,0.010933557611438183,0.00112139052425007,0.0,0.023268853378188955,0.00672834314550042,0.01345668629100084,0.007569386038687973,0.014017381553125876,0.023549201009251473,0.042332492290440144,0.0479394449116905,0.042332492290440144,0.021867115222876366,0.06672273619287918,0.025231286795626577,0.07765629380431735,0.08017942248388,0.0672834314550042,0.06756377908606673,0.13961312026913372,0.08802915615363051,0.08718811326044294,0.017381553125876085,0.0159798149705635,0.0028034763106251754,0.009251471825063078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Gadsden,2021.0,3196.0,584,SD,SD,0,0.00%,SD,0,0,0,0,0,0.002458709711903362,0.034047784488748734,0.1577315730397135,0.1841894275482388,0.1625955422523919,0.12069057672777808,0.10524346571168956,0.13325137634293654,0.05777967822972901,0.04201186594687049,0.9956877417718308,0.004312258228169193,0.015760304814686526,0.01887772774506408,0.017578801524073432,0.017059231035677174,0.028662971943193626,0.020523034291652233,0.023640457222029787,0.054728091444405956,0.03792864565292691,0.09205057152753723,0.0633875995843436,0.06546588153792865,0.0258053342570142,0.08304468306200208,0.05888465535157603,0.08010045029442328,0.07611707655005195,0.07031520609629373,0.061569102874956705,0.04399030135088327,0.02883616210599238,0.009612054035330794,0.0,0.0009525458953931416,0.0,0.005109109802563214,,,0.23649409805554195,0.20617622569427438,0.03031787236126757,0.5649703678307293,0.45151099573884507,0.11345937209188421,0.19853553411372876,0.19853553411372876,0.0,0.06345848757271286,0.11244050766790058,0.0337123215230037,0.030803807509254363,0.061938127974616605,0.0540058170280275,0.0,0.05902961396086727,0.11191168693812797,0.24709148598625066,0.025581702802749868,0.03814119513484929,0.16188524590163936,0.35986250661025915,0.16809888947646748,0.22137757800105765,0.1375594923320994,0.11310153358011633,0.3112847137189597,0.12631630503991773,0.17534407601508548,0.009624332663956507,0.6887152862810403,0.10243914385071264,0.3973649409805554,0.18891120144977225
FL,Gilchrist,2021.0,1228.0,174,SD,SD,SD,SD,0,SD,0,0,0,0,0.01978874181040246,0.0992111244818826,0.2541783660917235,0.2680839684449793,0.13664928466372508,0.12047065115657174,0.044658376788340684,0.023933680973392164,0.016044925792218213,0.016980879796764273,0.9951944736446914,0.004805526355308605,0.014272644098810613,0.016651418115279048,0.0038426349496797803,0.02708142726440988,0.016285452881976213,0.04172003659652333,0.0038426349496797803,0.04684354986276304,0.06752058554437329,0.026898444647758462,0.04172003659652333,0.0464775846294602,0.03421774931381519,0.0838060384263495,0.055992680695333946,0.09368709972552608,0.06587374199451052,0.06953339432753888,0.07904849039341262,0.10283623055809699,0.012991765782250687,0.027996340347666973,0.015187557182067704,0.003293687099725526,0.0,0.0023787740164684353,,,0.2376237623762376,0.22516132210235948,0.012462440273878134,0.5836658292694941,0.45805625338653266,0.12560957588296143,0.17871040835426827,0.17871040835426827,0.0,0.06057213930348259,0.09490049751243781,0.088681592039801,0.011194029850746268,0.10236318407960199,0.07699004975124378,0.004104477611940298,0.07599502487562189,0.11666666666666667,0.25460199004975126,0.03146766169154229,0.01579601990049751,0.06666666666666667,0.2930348258706468,0.2407960199004975,0.19191542288557215,0.16592039800995026,0.10833333333333334,0.12942456001581965,0.035297607277041725,0.08542614198141191,0.008700810757366027,0.8705754399841803,0.19052798101641288,0.5093929207039747,0.17065453826379276
FL,Glades,2021.0,510.0,83,0,0.00%,0,0.00%,0,0,0,0,0,0,0.0022928767960868237,0.05166615713848976,0.17884439009477224,0.22730051971874043,0.22195047386120453,0.19581167838581473,0.05564047691837359,0.04539896056251911,0.013451543870376031,0.007642922653622745,0.9772528433945756,0.022747156605424323,0.06666666666666667,0.023025435073627844,0.00642570281124498,0.039892904953145916,0.02891566265060241,0.02463186077643909,0.03293172690763052,0.05060240963855422,0.05997322623828648,0.06586345381526104,0.11191432396251673,0.033734939759036145,0.03614457831325301,0.10093708165997323,0.07791164658634538,0.041231593038821956,0.020615796519410978,0.059170013386880854,0.0428380187416332,0.033734939759036145,0.01927710843373494,0.020080321285140562,0.0034805890227576973,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Gulf,2021.0,765.0,137,SD,SD,0,0.00%,SD,0,0,0,0,0,0.009567762269248086,0.1574741107609185,0.2714993246285457,0.11875281404772625,0.15240882485366952,0.09140027014858172,0.0880234128770824,0.07012606933813598,0.022287257991895543,0.01846015308419631,0.9963761551005617,0.003623844899438304,0.008773955206649734,0.005310551835603787,0.002770722696836758,0.009697529438928654,0.013160932809974601,0.006234126067882706,0.006234126067882706,0.04363888247517894,0.021703994458554605,0.022627568690833526,0.052412837681828674,0.03232509812976218,0.027014546294158392,0.06834449318864004,0.03070884322327407,0.11198337566381898,0.059108750865850844,0.10736550450242438,0.105980143154006,0.11152158854767952,0.03117063033941353,0.0464096051720157,0.02978526899099515,0.03163241745555299,0.008773955206649734,0.005310551835603787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Hamilton,2021.0,925.0,26,0,0.00%,0,0.00%,0,0,0,0,0,0,0.0,0.09596587879864937,0.15709969788519637,0.24968899946685622,0.1604762751021859,0.09258930158165986,0.09152301403945264,0.055802381375510926,0.031455482495112846,0.06539896925537586,0.9966730038022814,0.003326996197718631,0.0297029702970297,0.005280528052805281,0.040594059405940595,0.041254125412541254,0.017161716171617162,0.007590759075907591,0.006600660066006601,0.059735973597359736,0.07722772277227723,0.10033003300330033,0.060396039603960394,0.0768976897689769,0.062376237623762376,0.14422442244224423,0.026732673267326732,0.0858085808580858,0.030693069306930693,0.022112211221122113,0.05412541254125412,0.01881188118811881,0.0013201320132013201,0.009240924092409241,0.01353135313531353,0.0,0.0,0.00825082508250825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL,Hardee,2021.0,2178.0,482,SD,SD,SD,SD,SD,SD,0,0,0,0,0.0,0.07652173913043478,0.1281841432225064,0.18424552429667518,0.1337084398976982,0.2500255754475703,0.08562659846547314,0.05248081841432225,0.017493606138107416,0.07171355498721228,0.9981324701195219,0.0018675298804780877,0.015680418144483853,0.009146910584282247,0.017173791301101363,0.019413851036027628,0.025574015307074854,0.013627030054134777,0.025387343662497668,0.08904237446331902,0.043494493186484975,0.056748179951465375,0.06402837408997573,0.052268060481612845,0.06608176218032481,0.055068135150270675,0.057868209818928505,0.07578868769833862,0.04816128430091469,0.10472279260780287,0.030800821355236138,0.07914877730072802,0.020160537614336383,0.013813701698711966,0.003546761246966586,0.009333582228859437,0.0,0.003920104536120963,,,0.24989413060049123,0.23786736681629542,0.012026763784195815,0.5896925552638266,0.344371982722114,0.24532057254171255,0.16041331413568222,0.15677140679258067,0.00364190734310155,0.12078080520536803,0.04625864172427816,0.011488409922732819,0.0019316795445302969,0.15128100854005694,0.04585197234648231,0.0,0.018401789345262303,0.24156161041073607,0.19794631964213094,0.09383895892639284,0.026128507523383488,0.04453029686864579,0.23169987799918665,0.30662871085807236,0.19784465229768197,0.17618950793005286,0.0876372509150061,0.21836743338840175,0.041555470834921844,0.159656034227136,0.01715592832634388,0.7816325666115983,0.1818952005761003,0.45643241411445756,0.14330495192104037
FL,Hendry,2021.0,3708.0,772,SD,SD,SD,SD,SD,SD,0,0,0,0,0.0059559660041490995,0.055678243993843274,0.15097370006022887,0.20665194405407214,0.2540989091882487,0.18583952352271968,0.06571638894465637,0.034263534765442014,0.027705280064244126,0.013116509402395771,0.9897043912331331,0.01029560876686686,0.029815481548154815,0.017326732673267328,0.011701170117011701,0.007763276327632763,0.03094059405940594,0.019914491449144915,0.03409090909090909,0.03724122412241224,0.030490549054905492,0.059855985598559855,0.02914041404140414,0.03701620162016202,0.0675067506750675,0.12927542754275428,0.04815481548154815,0.13343834383438344,0.058055805580558055,0.07583258325832583,0.04984248424842484,0.03915391539153915,0.017439243924392438,0.022052205220522054,0.0,0.010463546354635464,0.0,0.0034878487848784877,,,0.2790388188620499,0.23903982323105508,0.03999899563099483,0.5807763772409984,0.4136493747802943,0.16712700246070405,0.14018480389695173,0.13719680610656354,0.0029879977903881885,0.10222329627839535,0.14372885451909134,0.08711938134364428,0.028939101014983083,0.13986225229579508,0.10602948284195264,0.0,0.03933059449009183,0.07841952634122765,0.1442725954567424,0.07147172547124214,0.05395118414693088,0.004652005799903335,0.1582890285161914,0.18499275012083133,0.2584581923634606,0.15424117931367812,0.24401884968583856,0.25177429908894144,0.06523380480193286,0.16582775456787638,0.02071273971913223,0.7482257009110586,0.19049177027231087,0.4379372829314944,0.11979664770725323
